norad_id,name,regime,epoch,line1,line2,inclination,eccentricity,mean_motion,raan,arg_pericenter,mean_anomaly
33401,IBEX,HAO,08293.74816667,1 33401U 08051A   08293.74816667 -.00002258 +00000-0 +10000-3 0 00018\,2 33401 011.0255 034.7748 9498789 094.4508 000.0159 00.18179305000014,11.0255,0.9498789,0.18179305,34.7748,94.4508,0.0159
33401,IBEX,HAO,08294.50185185,1 33401U 08051A   08294.50185185 -.00001535  00000-0  10000-3 0    47\,2 33401 010.9971 033.9153 9430406 095.4415 059.4536 00.21887405    16,10.9971,0.9430406,0.21887405,33.9153,95.4415,59.4536
33401,IBEX,HAO,08294.50185186,1 33401U 08051A   08294.50185186 -.00001535 +00000-0 +10000-3 0 00048\,2 33401 010.9971 033.9153 9430407 095.4415 059.4536 00.21887405000017,10.9971,0.9430407,0.21887405,33.9153,95.4415,59.4536
33401,IBEX,HAO,08295.00000000,1 33401U 08051A   08295.00000000 -.00092111  54807-3  10000-3 0    31\,2 33401 010.9942 036.9354 9490773 092.3551 098.9401 00.21804717    14,10.9942,0.9490773,0.21804717,36.9354,92.3551,98.9401
33401,IBEX,HAO,08322.28291206,1 33401U 08051A   08322.28291206 -.00000938 +00000-0 +10000-3 0 00053\,2 33401 014.0406 072.5742 8843496 056.3560 009.4607 00.13253372000071,14.0406,0.8843496,0.13253372,72.5742,56.356,9.4607
33401,IBEX,HAO,09222.88055556,1 33401U 08051A   09222.88055556 -.00004303 +00000-0 +10000-3 0 00055\,2 33401 021.5350 067.0480 8955700 074.8380 000.2260 00.13066589000422,21.535,0.89557,0.13066589,67.048,74.838,0.226
33401,IBEX,HAO,09239.88774329,1 33401U 08051A   09239.88774329 -.00007696  00000-0  10000-3 0    79\,2 33401 021.4998 064.8726 8969913 077.3327 077.6964 00.13065332   443,21.4998,0.8969913,0.13065332,64.8726,77.3327,77.6964
33401,IBEX,HAO,09245.83333333,1 33401U 08051A   09245.83333333 -.00010183  00000-0  10000-3 0    83\,2 33401 021.3545 063.0010 8921731 079.0743 002.5353 00.13187516   453,21.3545,0.8921731,0.13187516,63.001,79.0743,2.5353
33401,IBEX,HAO,09253.41666667,1 33401U 08051A   09253.41666667 -.00003546  00000-0  10000-3 0    91\,2 33401 021.1818 060.8501 8878401 081.2320 003.1496 00.13121281   468,21.1818,0.8878401,0.13121281,60.8501,81.232,3.1496
33401,IBEX,HAO,09261.08333333,1 33401U 08051A   09261.08333333 -.00002831  00000-0  10000-3 0   102\,2 33401 021.1852 060.1616 8893245 082.1186 003.8583 00.13115935   473,21.1852,0.8893245,0.13115935,60.1616,82.1186,3.8583
33401,IBEX,HAO,09268.66666667,1 33401U 08051A   09268.66666667 -.00007370  00000-0  10000-3 0   116\,2 33401 021.3760 058.1922 8868199 083.8548 002.9687 00.12990728   486,21.376,0.8868199,0.12990728,58.1922,83.8548,2.9687
33401,IBEX,HAO,09276.29166667,1 33401U 08051A   09276.29166667 -.00001302  00000-0  10000-3 0   129\,2 33401 022.4004 038.5665 9071482 103.1203 350.8995 00.13195798   483,22.4004,0.9071482,0.13195798,38.5665,103.1203,350.8995
33401,IBEX,HAO,09284.16666667,1 33401U 08051A   09284.16666667 -.00001756  00000-0  10000-3 0   133\,2 33401 022.6419 038.5137 9092671 103.2475 010.2708 00.13412366   497,22.6419,0.9092671,0.13412366,38.5137,103.2475,10.2708
33401,IBEX,HAO,09298.95833333,1 33401U 08051A   09298.95833333 -.00001024  00000-0  10000-3 0   140\,2 33401 022.8520 036.5196 9093011 105.5459 002.1291 00.13378323   515,22.852,0.9093011,0.13378323,36.5196,105.5459,2.1291
33401,IBEX,HAO,09306.37500000,1 33401U 08051A   09306.37500000  .00000174  00000-0  10000-3 0   153\,2 33401 023.7548 029.4081 8940036 112.3400 352.9645 00.13022446   531,23.7548,0.8940036,0.13022446,29.4081,112.34,352.9645
33401,IBEX,HAO,09321.83333333,1 33401U 08051A   09321.83333333 -.00001658  00000-0  10000-3 0   164\,2 33401 023.1033 033.3026 8960000 108.8225 358.1386 00.12997306   552,23.1033,0.896,0.12997306,33.3026,108.8225,358.1386
33401,IBEX,HAO,09329.50000000,1 33401U 08051A   09329.50000000 -.00000286  00000-0  10000-3 0   175\,2 33401 023.8227 029.8469 9175830 112.3284 359.6535 00.13395982   566,23.8227,0.917583,0.13395982,29.8469,112.3284,359.6535
33401,IBEX,HAO,09336.87500000,1 33401U 08051A   09336.87500000 -.00001348  00000-0  10000-3 0   189\,2 33401 023.9502 029.4696 9186654 112.7587 358.0070 00.13489379   579,23.9502,0.9186654,0.13489379,29.4696,112.7587,358.007
33401,IBEX,HAO,09344.20833333,1 33401U 08051A   09344.20833333 -.00001501  00000-0  10000-3 0   195\,2 33401 025.2338 023.5495 9230189 118.3659 333.5402 00.13503418   587,25.2338,0.9230189,0.13503418,23.5495,118.3659,333.5402
33401,IBEX,HAO,09351.95833333,1 33401U 08051A   09351.95833333 -.00006488 +00000-0 +10000-3 0 00206\,2 33401 025.3110 023.4120 9167600 117.8230 354.4870 00.13480295000595,25.311,0.91676,0.13480295,23.412,117.823,354.487
33401,IBEX,HAO,09351.95833334,1 33401U 08051A   09351.95833334 -.00006488 +00000-0 +10000-3 0 00218\,2 33401 025.3110 023.4120 9167600 117.8230 354.4870 00.13480295000595,25.311,0.91676,0.13480295,23.412,117.823,354.487
33401,IBEX,HAO,09352.08333333,1 33401U 08051A   09352.08333333 -.00009025  00000-0  10000-3 0   206\,2 33401 025.5219 022.1918 9218834 119.6257 356.1912 00.13359259   594,25.5219,0.9218834,0.13359259,22.1918,119.6257,356.1912
33401,IBEX,HAO,10009.50000000,1 33401U 08051A   10009.50000000 -.00005277  00000-0  10000-3 0   223\,2 33401 030.3300 007.6380 9122290 132.6710 325.4170 00.13041727   626,30.33,0.912229,0.13041727,7.638,132.671,325.417
33401,IBEX,HAO,10033.58333333,1 33401U 08051A   10033.58333333 -.00005260  00000-0  10000-3 0   239\,2 33401 032.3720 003.7200 9271210 137.0270 359.8640 00.13230528   654,32.372,0.927121,0.13230528,3.72,137.027,359.864
33401,IBEX,HAO,10049.42291667,1 33401U 08051A   10049.42291667 -.00004412 +00000-0 +10000-3 0 00241\,2 33401 041.4950 351.6050 9203400 147.5430 037.7480 00.13210199000676,41.495,0.92034,0.13210199,351.605,147.543,37.748
33401,IBEX,HAO,10163.00000000,1 33401U 08051A   10163.00000000 -.00002126  00000-0  10000-3 0   252\,2 33401 051.4840 342.5810 8829530 155.7810 029.0150 00.13206570   821,51.484,0.882953,0.1320657,342.581,155.781,29.015
33401,IBEX,HAO,11156.50000000,1 33401U 08051A   11156.50000000 -.00000997  00000-0  10000-3 0   265\,2 33401 043.8421 328.0398 7769827 183.9308 018.4674 00.12428595  1294,43.8421,0.7769827,0.12428595,328.0398,183.9308,18.4674
33401,IBEX,HAO,11164.16666667,1 33401U 08051A   11164.16666667 -.00001450  00000-0  10000-3 0   279\,2 33401 043.6759 327.8628 7773716 184.1122 359.4249 00.12402238  1302,43.6759,0.7773716,0.12402238,327.8628,184.1122,359.4249
33401,IBEX,HAO,11178.50000000,1 33401U 08051A   11178.50000000 -.00001600 +00000-0 +10000-3 0 00294\,2 33401 043.5434 327.7535 7840291 183.6679 288.2732 00.12437594001322,43.5434,0.7840291,0.12437594,327.7535,183.6679,288.2732
33401,IBEX,HAO,11180.25000000,1 33401U 08051A   11180.25000000 -.00001795 +00000-0 +10000-3 0 00283\,2 33401 043.5521 327.8388 7954079 184.4795 003.2672 00.12405491001323,43.5521,0.7954079,0.12405491,327.8388,184.4795,3.2672
33401,IBEX,HAO,11204.25000000,1 33401U 08051A   11204.25000000 -.00002856  00000-0  10000-3 0   302\,2 33401 036.2838 326.4178 7712704 188.5193 327.6077 00.11587155  1351,36.2838,0.7712704,0.11587155,326.4178,188.5193,327.6077
33401,IBEX,HAO,11230.83333333,1 33401U 08051A   11230.83333333 -.00003908  00000-0  10000-3 0   313\,2 33401 028.5459 322.3161 8182349 193.6104 358.2129 00.12135734  1381,28.5459,0.8182349,0.12135734,322.3161,193.6104,358.2129
33401,IBEX,HAO,11239.29166667,1 33401U 08051A   11239.29166667 -.00008678  00000-0  10000-3 0   326\,2 33401 028.2555 321.9049 8218254 193.9347 012.0986 00.12265758  1399,28.2555,0.8218254,0.12265758,321.9049,193.9347,12.0986
33401,IBEX,HAO,11244.50000000,1 33401U 08051A   11244.50000000 -.00004081  00000-0  10000-3 0   340\,2 33401 028.1695 321.9919 8369269 194.1482 240.4693 00.12204511  1409,28.1695,0.8369269,0.12204511,321.9919,194.1482,240.4693
33401,IBEX,HAO,11247.22638889,1 33401U 08051A   11247.22638889 -.00004879  00000-0  27816-4 0   354\,2 33401 028.0156 321.7651 8354752 194.3966 359.9985 00.12262034  1405,28.0156,0.8354752,0.12262034,321.7651,194.3966,359.9985
33401,IBEX,HAO,11247.75000000,1 33401U 08051A   11247.75000000 -.00004892  00000-0  10000-3 0   339\,2 33401 027.8133 321.6064 8190441 194.4530 023.4361 00.12263056  1401,27.8133,0.8190441,0.12263056,321.6064,194.453,23.4361
33401,IBEX,HAO,11263.50000000,1 33401U 08051A   11263.50000000 -.00005012  00000-0  27816-4 0   362\,2 33401 026.6082 320.6678 8296935 195.2259 010.5529 00.12434314  1425,26.6082,0.8296935,0.12434314,320.6678,195.2259,10.5529
33401,IBEX,HAO,11279.54166667,1 33401U 08051A   11279.54166667 -.00008953  00000-0  27816-4 0   373\,2 33401 025.8383 320.2914 8268628 195.8793 008.8600 00.12350833  1441,25.8383,0.8268628,0.12350833,320.2914,195.8793,8.86
33401,IBEX,HAO,11287.70833333,1 33401U 08051A   11287.70833333 -.00002103 +00000-0 +27816-4 0 00383\,2 33401 022.4011 318.0050 7912778 198.6267 358.6197 00.11786555001457,22.4011,0.7912778,0.11786555,318.005,198.6267,358.6197
33401,IBEX,HAO,11326.87291667,1 33401U 08051A   11326.87291667 -.00000657  00000-0  00000+0 0   397\,2 33401 036.3057 324.3559 6676536 186.7256 000.0047 00.10794938  1500,36.3057,0.6676536,0.10794938,324.3559,186.7256,0.0047
