norad_id,name,regime,epoch,line1,line2,inclination,eccentricity,mean_motion,raan,arg_pericenter,mean_anomaly
43015,MIRATA,LEO,19001.53882381,1 43015U 17073C   19001.53882381 +.00001806 +00000-0 +14691-3 0 0001,2 43015 097.7152 289.3677 0256507 345.9313 013.4843 14.7860616706044,97.7152,0.0256507,14.78606167,289.3677,345.9313,13.4843
43015,MIRATA,LEO,19001.74183569,1 43015U 17073C   19001.74183569 +.00001759 +00000-0 +14327-3 0 0001,2 43015 097.7153 289.5626 0256502 345.2689 014.1144 14.7860686906047,97.7153,0.0256502,14.78606869,289.5626,345.2689,14.1144
43015,MIRATA,LEO,19002.14785938,1 43015U 17073C   19002.14785938  .00001620  00000-0  13242-3 0  3547,2 43015  97.7154 289.9524 0256470 343.9450  15.3740 14.78607957 60537,97.7154,0.025647,14.78607957,289.9524,343.945,15.374
43015,MIRATA,LEO,19002.75689474,1 43015U 17073C   19002.75689474 +.00001596 +00000-0 +13057-3 0 0001,2 43015 097.7158 290.5373 0256465 341.9610 017.2624 14.7860927206062,97.7158,0.0256465,14.78609272,290.5373,341.961,17.2624
43015,MIRATA,LEO,19003.16291757,1 43015U 17073C   19003.16291757  .00001577  00000-0  12910-3 0  3554,2 43015  97.7158 290.9271 0256416 340.6387  18.5217 14.78610708 60683,97.7158,0.0256416,14.78610708,290.9271,340.6387,18.5217
43015,MIRATA,LEO,19003.77195113,1 43015U 17073C   19003.77195113 +.00001632 +00000-0 +13344-3 0 0001,2 43015 097.7159 291.5119 0256365 338.6520 020.4146 14.7861335206077,97.7159,0.0256365,14.78613352,291.5119,338.652,20.4146
43015,MIRATA,LEO,19004.31331474,1 43015U 17073C   19004.31331474  .00001370  00000-0  11305-3 0  3562,2 43015  97.7160 292.0317 0256317 336.8857  22.0985 14.78613675 60856,97.716,0.0256317,14.78613675,292.0317,336.8857,22.0985
43015,MIRATA,LEO,19004.85467768,1 43015U 17073C   19004.85467768 +.00001297 +00000-0 +10737-3 0 0001,2 43015 097.7160 292.5515 0256267 335.1186 023.7843 14.7861499406093,97.716,0.0256267,14.78614994,292.5515,335.1186,23.7843
43015,MIRATA,LEO,19005.73439030,1 43015U 17073C   19005.73439030  .00001441  00000-0  11861-3 0  3573,2 43015  97.7162 293.3962 0256188 332.2480  26.5253 14.78618913 61067,97.7162,0.0256188,14.78618913,293.3962,332.248,26.5253
43015,MIRATA,LEO,19006.81711247,1 43015U 17073C   19006.81711247  .00001508  00000-0  12390-3 0  3589,2 43015  97.7163 294.4358 0256092 328.7138  29.9045 14.78622936 61227,97.7163,0.0256092,14.78622936,294.4358,328.7138,29.9045
43015,MIRATA,LEO,19007.76449333,1 43015U 17073C   19007.76449333 +.00001478 +00000-0 +12163-3 0 0001,2 43015 097.7164 295.3456 0256010 325.6211 032.8659 14.7862584806136,97.7164,0.025601,14.78625848,295.3456,325.6211,32.8659
43015,MIRATA,LEO,19008.03517357,1 43015U 17073C   19008.03517357  .00001451  00000-0  11955-3 0  3595,2 43015  97.7164 295.6055 0255984 324.7371  33.7133 14.78626512 61404,97.7164,0.0255984,14.78626512,295.6055,324.7371,33.7133
43015,MIRATA,LEO,19008.50886327,1 43015U 17073C   19008.50886327 +.00001458 +00000-0 +12010-3 0 0001,2 43015 097.7164 296.0603 0255943 323.1908 035.1964 14.7862813206147,97.7164,0.0255943,14.78628132,296.0603,323.1908,35.1964
