norad_id,name,regime,epoch,line1,line2,inclination,eccentricity,mean_motion,raan,arg_pericenter,mean_anomaly
28082,CHINASAT 20,EGO,03318.94622768,1 28082U 03052A   03318.94622768 +.00000003 +00000-0 +00000-0 0 0001\,2 28082 024.9802 283.2222 7603077 179.8246 181.0359 01.9093810800001,24.9802,0.7603077,1.90938108,283.2222,179.8246,181.0359
28082,CHINASAT 20,EGO,03318.94640272,1 28082U 03052A   03318.94640272 +.00734907 +78350-6 +81390-1 0 0005\,2 28082 024.9795 283.2161 7603563 179.8395 180.9693 01.9094402700001,24.9795,0.7603563,1.90944027,283.2161,179.8395,180.9693
28082,CHINASAT 20,EGO,03324.61000000,1 28082U 03052A   03324.61000000 -.00000307 +00000-0 +00000-0 0 0007\,2 28082 000.3060 269.3590 0003050 343.6260 128.7780 01.0028153000011,0.306,0.000305,1.0028153,269.359,343.626,128.778
28082,CHINASAT 20,EGO,03326.19914501,1 28082U 03052A   03326.19914501 -.00000307 +00000-0 +00000-0 0 00086\,2 28082 000.3319 267.3114 0002941 347.5292 340.6255 01.00276452000125,0.3319,0.0002941,1.00276452,267.3114,347.5292,340.6255
28082,CHINASAT 20,EGO,03327.76909247,1 28082U 03052A   03327.76909247 -.00000309 +00000-0 +00000-0 0 0010\,2 28082 000.2834 271.4090 0002905 339.9905 190.7943 01.0027291400014,0.2834,0.0002905,1.00272914,271.409,339.9905,190.7943
28082,CHINASAT 20,EGO,03328.06195134,1 28082U 03052A   03328.06195134 -.00000309 +00000-0 +00000-0 0 0011\,2 28082 000.2846 271.2001 0002950 342.3331 294.3766 01.0027195800014,0.2846,0.000295,1.00271958,271.2001,342.3331,294.3766
28082,CHINASAT 20,EGO,03329.42025499,1 28082U 03052A   03329.42025499 -.00000313 +00000-0 +00000-0 0 0012\,2 28082 000.2904 269.5108 0002966 023.0829 025.6343 01.0026750500015,0.2904,0.0002966,1.00267505,269.5108,23.0829,25.6343
28082,CHINASAT 20,EGO,03330.21113694,1 28082U 03052A   03330.21113694 -.00000317 +00000-0 +00000-0 0 0013\,2 28082 000.2886 269.6510 0002100 000.6819 333.4350 01.0027828200016,0.2886,0.00021,1.00278282,269.651,0.6819,333.435
28082,CHINASAT 20,EGO,03332.22268909,1 28082U 03052A   03332.22268909 -.00000322 +00000-0 +00000-0 0 0014\,2 28082 000.2767 269.2835 0002989 347.3663 353.2455 01.0027153400018,0.2767,0.0002989,1.00271534,269.2835,347.3663,353.2455
28082,CHINASAT 20,EGO,03333.92110824,1 28082U 03052A   03333.92110824 -.00000323 +00000-0 +00000-0 0 0015\,2 28082 000.2741 269.6252 0003023 347.1712 246.1974 01.0027054200020,0.2741,0.0003023,1.00270542,269.6252,347.1712,246.1974
28082,CHINASAT 20,EGO,03334.27318057,1 28082U 03052A   03334.27318057 -.00000322 +00000-0 +00000-0 0 0016\,2 28082 000.2734 269.5127 0003024 347.3126 013.2596 01.0027036600020,0.2734,0.0003024,1.00270366,269.5127,347.3126,13.2596
28082,CHINASAT 20,EGO,03335.38249929,1 28082U 03052A   03335.38249929 -.00000319 +00000-0 +00000-0 0 0016\,2 28082 000.2706 269.4978 0003024 347.3448 053.6840 01.0026985200021,0.2706,0.0003024,1.00269852,269.4978,347.3448,53.684
28082,CHINASAT 20,EGO,03336.60315192,1 28082U 03052A   03336.60315192 -.00000315 +00000-0 +00000-0 0 0017\,2 28082 000.2676 269.4815 0003024 347.3802 134.2935 01.0026928600023,0.2676,0.0003024,1.00269286,269.4815,347.3802,134.2935
28082,CHINASAT 20,EGO,03337.26210544,1 28082U 03052A   03337.26210544 -.00000312 +00000-0 +00000-0 0 0018\,2 28082 000.2660 269.4726 0003025 347.3993 012.1498 01.0026898100023,0.266,0.0003025,1.00268981,269.4726,347.3993,12.1498
28082,CHINASAT 20,EGO,03339.14970293,1 28082U 03052A   03339.14970293 -.00000305 +00000-0 +00000-0 0 0018\,2 28082 000.2606 269.8444 0003077 348.5588 332.0042 01.0026837000025,0.2606,0.0003077,1.0026837,269.8444,348.5588,332.0042
28082,CHINASAT 20,EGO,03340.56649094,1 28082U 03052A   03340.56649094 -.00000300 +00000-0 +00000-0 0 0019\,2 28082 000.2571 269.8254 0003077 348.5998 123.4036 01.0026771400027,0.2571,0.0003077,1.00267714,269.8254,348.5998,123.4036
28082,CHINASAT 20,EGO,03341.25209390,1 28082U 03052A   03341.25209390 -.00000299 +00000-0 +00000-0 0 0020\,2 28082 000.2555 269.8162 0003077 348.6196 010.8755 01.0026739600027,0.2555,0.0003077,1.00267396,269.8162,348.6196,10.8755
28082,CHINASAT 20,EGO,03342.19725051,1 28082U 03052A   03342.19725051 -.00000298 +00000-0 +00000-0 0 0020\,2 28082 000.2563 269.3032 0003254 351.0269 350.1550 01.0026696800028,0.2563,0.0003254,1.00266968,269.3032,351.0269,350.155
28082,CHINASAT 20,EGO,03343.56736700,1 28082U 03052A   03343.56736700 -.00000297 +00000-0 +00000-0 0 0021\,2 28082 000.2590 267.8777 0003869 002.2390 114.9584 01.0026696700030,0.259,0.0003869,1.00266967,267.8777,2.239,114.9584
28082,CHINASAT 20,EGO,03344.96121738,1 28082U 03052A   03344.96121738 -.00000296 +00000-0 +00000-0 0 0022\,2 28082 000.2491 268.4252 0004946 332.5941 287.1118 01.0025658600031,0.2491,0.0004946,1.00256586,268.4252,332.5941,287.1118
28082,CHINASAT 20,EGO,03347.68559039,1 28082U 03052A   03347.68559039 -.00000302 +00000-0 +00000-0 0 0023\,2 28082 000.2298 271.6843 0003381 003.2649 156.8110 01.0027409200034,0.2298,0.0003381,1.00274092,271.6843,3.2649,156.811
28082,CHINASAT 20,EGO,03348.29456869,1 28082U 03052A   03348.29456869 -.00000302 +00000-0 +00000-0 0 0024\,2 28082 000.2412 269.4436 0003242 005.2641 016.8898 01.0027208100034,0.2412,0.0003242,1.00272081,269.4436,5.2641,16.8898
28082,CHINASAT 20,EGO,03348.60451013,1 28082U 03052A   03348.60451013 -.00000302 +00000-0 +00000-0 0 0025\,2 28082 000.2352 269.4208 0003220 006.4771 127.5835 01.0027206600035,0.2352,0.000322,1.00272066,269.4208,6.4771,127.5835
28082,CHINASAT 20,EGO,03349.24448977,1 28082U 03052A   03349.24448977  .00000000  00000-0  10000-3 0   269\,2 28082 000.2368 269.6465 0004443 346.7250 018.0307 01.00262983   359,0.2368,0.0004443,1.00262983,269.6465,346.725,18.0307
28082,CHINASAT 20,EGO,03349.75356458,1 28082U 03052A   03349.75356458 -.00000302 +00000-0 +00000-0 0 0025\,2 28082 000.2323 269.3787 0003191 006.5524 182.3440 01.0027159800036,0.2323,0.0003191,1.00271598,269.3787,6.5524,182.344
28082,CHINASAT 20,EGO,03350.24115914,1 28082U 03052A   03350.24115914  .00000000  00000-0  10000-3 0   274\,2 28082 000.2346 269.6592 0004545 347.7973 016.7093 01.00262584   367,0.2346,0.0004545,1.00262584,269.6592,347.7973,16.7093
28082,CHINASAT 20,EGO,03350.90717231,1 28082U 03052A   03350.90717231 -.00000302 +00000-0 +00000-0 0 0026\,2 28082 000.2293 269.9194 0003187 006.3352 238.4544 01.0027103900037,0.2293,0.0003187,1.00271039,269.9194,6.3352,238.4544
28082,CHINASAT 20,EGO,03351.68049795,1 28082U 03052A   03351.68049795 -.00000301 +00000-0 +00000-0 0 0027\,2 28082 000.2297 268.7547 0003182 007.1508 157.9606 01.0027069600038,0.2297,0.0003182,1.00270696,268.7547,7.1508,157.9606
28082,CHINASAT 20,EGO,03353.36101192,1 28082U 03052A   03353.36101192 -.00000302 +00000-0 +00000-0 0 0027\,2 28082 000.2243 268.8532 0003171 006.8279 044.8128 01.0026970500039,0.2243,0.0003171,1.00269705,268.8532,6.8279,44.8128
28082,CHINASAT 20,EGO,03353.91117510,1 28082U 03052A   03353.91117510 -.00000302 +00000-0 +00000-0 0 0028\,2 28082 000.2258 268.2061 0003142 007.1003 243.7863 01.0026952100040,0.2258,0.0003142,1.00269521,268.2061,7.1003,243.7863
28082,CHINASAT 20,EGO,03355.66320958,1 28082U 03052A   03355.66320958 -.00000306 +00000-0 +00000-0 0 0029\,2 28082 000.2218 268.7403 0003085 008.4833 154.3002 01.0026832100042,0.2218,0.0003085,1.00268321,268.7403,8.4833,154.3002
28082,CHINASAT 20,EGO,03355.91847431,1 28082U 03052A   03355.91847431 -.00000307 +00000-0 +00000-0 0 0030\,2 28082 000.2212 268.6264 0003075 008.6986 246.3429 01.0026821500042,0.2212,0.0003075,1.00268215,268.6264,8.6986,246.3429
28082,CHINASAT 20,EGO,03356.60360938,1 28082U 03052A   03356.60360938 -.00000309 +00000-0 +00000-0 0 00312\,2 28082 000.2195 268.6172 0003075 008.7180 133.6476 01.00267897000437,0.2195,0.0003075,1.00267897,268.6172,8.718,133.6476
28082,CHINASAT 20,EGO,03357.79143233,1 28082U 03052A   03357.79143233 -.00000314 +00000-0 +00000-0 0 0030\,2 28082 000.2164 268.2030 0002987 010.0464 201.5045 01.0026738100044,0.2164,0.0002987,1.00267381,268.203,10.0464,201.5045
28082,CHINASAT 20,EGO,03359.07295065,1 28082U 03052A   03359.07295065 -.00000318 +00000-0 +00000-0 0 0031\,2 28082 000.2132 268.1858 0002987 010.0827 304.0738 01.0026678800045,0.2132,0.0002987,1.00266788,268.1858,10.0827,304.0738
28082,CHINASAT 20,EGO,03360.54093736,1 28082U 03052A   03360.54093736 -.00000320 +00000-0 +00000-0 0 0032\,2 28082 000.2083 267.9667 0002968 016.0782 108.1920 01.0026612800047,0.2083,0.0002968,1.00266128,267.9667,16.0782,108.192
28082,CHINASAT 20,EGO,03361.20808115,1 28082U 03052A   03361.20808115 -.00000322 +00000-0 +00000-0 0 0033\,2 28082 000.1939 268.5191 0002516 023.9897 340.5961 01.0027448300047,0.1939,0.0002516,1.00274483,268.5191,23.9897,340.5961
28082,CHINASAT 20,EGO,03362.89297590,1 28082U 03052A   03362.89297590 -.00000319 +00000-0 +00000-0 0 0035\,2 28082 000.2019 265.3227 0002247 010.2765 245.7458 01.0027116800049,0.2019,0.0002247,1.00271168,265.3227,10.2765,245.7458
28082,CHINASAT 20,EGO,03363.71377912,1 28082U 03052A   03363.71377912 -.00000316 +00000-0 +00000-0 0 0036\,2 28082 000.1995 265.2025 0002274 015.2989 177.1478 01.0027139700050,0.1995,0.0002274,1.00271397,265.2025,15.2989,177.1478
28082,CHINASAT 20,EGO,03364.47785867,1 28082U 03052A   03364.47785867 -.00000313 +00000-0 +00000-0 0 0037\,2 28082 000.1927 265.0462 0002369 024.0865 084.3419 01.0027149500051,0.1927,0.0002369,1.00271495,265.0462,24.0865,84.3419
28082,CHINASAT 20,EGO,03364.70030101,1 28082U 03052A   03364.70030101 -.00000313 +00000-0 +00000-0 0 0038\,2 28082 000.1919 264.3834 0002135 026.4041 163.0000 01.0027345700051,0.1919,0.0002135,1.00273457,264.3834,26.4041,163.0
28082,CHINASAT 20,EGO,04001.40372811,1 28082U 03052A   04001.40372811 -.00000307 +00000-0 +00000-0 0 0039\,2 28082 000.1913 264.6562 0002324 018.6190 065.4467 01.0027369500052,0.1913,0.0002324,1.00273695,264.6562,18.619,65.4467
28082,CHINASAT 20,EGO,04002.83014478,1 28082U 03052A   04002.83014478 -.00000303 +00000-0 +00000-0 0 0041\,2 28082 000.1886 264.4813 0002312 026.2308 212.9310 01.0027302200054,0.1886,0.0002312,1.00273022,264.4813,26.2308,212.931
28082,CHINASAT 20,EGO,04003.70134821,1 28082U 03052A   04003.70134821 -.00000302 +00000-0 +00000-0 0 0042\,2 28082 000.1865 264.3769 0002295 026.7908 166.9715 01.0027266900055,0.1865,0.0002295,1.00272669,264.3769,26.7908,166.9715
28082,CHINASAT 20,EGO,04003.90435564,1 28082U 03052A   04003.90435564 -.00000301 +00000-0 +00000-0 0 0042\,2 28082 000.1940 264.4087 0002385 028.4246 238.5848 01.0027236800055,0.194,0.0002385,1.00272368,264.4087,28.4246,238.5848
28082,CHINASAT 20,EGO,04004.78929839,1 28082U 03052A   04004.78929839 -.00000301 +00000-0 +00000-0 0 0043\,2 28082 000.1915 264.4489 0002353 029.8285 196.5952 01.0027204400056,0.1915,0.0002353,1.00272044,264.4489,29.8285,196.5952
28082,CHINASAT 20,EGO,04006.61073840,1 28082U 03052A   04006.61073840 -.00000302 +00000-0 +00000-0 0 0043\,2 28082 000.1868 264.2736 0002356 030.3429 133.7709 01.0027127800058,0.1868,0.0002356,1.00271278,264.2736,30.3429,133.7709
28082,CHINASAT 20,EGO,04007.23176406,1 28082U 03052A   04007.23176406 -.00000302 +00000-0 +00000-0 0 0044\,2 28082 000.1849 264.3763 0002609 023.2306 004.9652 01.0027112800058,0.1849,0.0002609,1.00271128,264.3763,23.2306,4.9652
28082,CHINASAT 20,EGO,04008.17558253,1 28082U 03052A   04008.17558253  .00000000  00000-0  10000-3 0   454\,2 28082 000.1756 265.1425 0003230 347.1225 020.8592 01.00261924   593,0.1756,0.000323,1.00261924,265.1425,347.1225,20.8592
28082,CHINASAT 20,EGO,04008.81626527,1 28082U 03052A   04008.81626527 -.00000304 +00000-0 +00000-0 0 0046\,2 28082 000.1810 263.8075 0002565 023.8016 216.9391 01.0027036700060,0.181,0.0002565,1.00270367,263.8075,23.8016,216.9391
28082,CHINASAT 20,EGO,04009.51495646,1 28082U 03052A   04009.51495646 -.00000305 +00000-0 +00000-0 0 0047\,2 28082 000.1810 264.1491 0002549 024.5412 108.0709 01.0027003400061,0.181,0.0002549,1.00270034,264.1491,24.5412,108.0709
28082,CHINASAT 20,EGO,04009.98862118,1 28082U 03052A   04009.98862118 -.00000305 +00000-0 +00000-0 0 0047\,2 28082 000.1799 264.1428 0002549 024.5547 279.0468 01.0026981400061,0.1799,0.0002549,1.00269814,264.1428,24.5547,279.0468
28082,CHINASAT 20,EGO,04011.73102302,1 28082U 03052A   04011.73102302 -.00000306 +00000-0 +00000-0 0 0049\,2 28082 000.1744 263.7588 0002561 028.5202 184.4319 01.0026901100063,0.1744,0.0002561,1.00269011,263.7588,28.5202,184.4319
28082,CHINASAT 20,EGO,04012.26627752,1 28082U 03052A   04012.26627752 -.00000306 +00000-0 +00000-0 0 0049\,2 28082 000.1731 263.7499 0002564 028.2807 017.8945 01.0026877500063,0.1731,0.0002564,1.00268775,263.7499,28.2807,17.8945
28082,CHINASAT 20,EGO,04012.68253191,1 28082U 03052A   04012.68253191 -.00000306 +00000-0 +00000-0 0 0050\,2 28082 000.1721 263.6171 0002564 028.4646 168.1008 01.0026858500064,0.1721,0.0002564,1.00268585,263.6171,28.4646,168.1008
28082,CHINASAT 20,EGO,04013.98858174,1 28082U 03052A   04013.98858174 -.00000305 +00000-0 +00000-0 0 0050\,2 28082 000.1690 263.5996 0002564 028.5021 279.5299 01.0026798000065,0.169,0.0002564,1.0026798,263.5996,28.5021,279.5299
28082,CHINASAT 20,EGO,04015.99555619,1 28082U 03052A   04015.99555619 -.00000306 +00000-0 +00000-0 0 0051\,2 28082 000.1576 263.3298 0002572 026.5025 286.2577 01.0026700800067,0.1576,0.0002572,1.00267008,263.3298,26.5025,286.2577
