norad_id,name,regime,epoch,line1,line2,inclination,eccentricity,mean_motion,raan,arg_pericenter,mean_anomaly
44333,AT&T T-16,GEO,19171.98448249,1 44333U 19034A   19171.98448249 -.00000134  00000-0  00000+0 0    24,2 44333   5.9448  61.5431 7275008 177.7266  54.7391  2.28306982    03,5.9448,0.7275008,2.28306982,61.5431,177.7266,54.7391
44333,AT&T T-16,GEO,19172.12718491,1 44333U 19034A   19172.12718491 -.00000142  00000-0  00000+0 0    30,2 44333   5.9493  61.4726 7281906 177.7880 172.1550  2.28572037    03,5.9493,0.7281906,2.28572037,61.4726,177.788,172.155
44333,AT&T T-16,GEO,19172.14735297,1 44333U 19034A   19172.14735297 -.00000143  00000-0  00000+0 0    47,2 44333   5.9554  61.3708 7275458 177.9201 188.7132  2.28450518    02,5.9554,0.7275458,2.28450518,61.3708,177.9201,188.7132
44333,AT&T T-16,GEO,19172.58389652,1 44333U 19034A   19172.58389652 -.00000171  00000-0  00000+0 0    68,2 44333   5.8963  61.8429 7278676 177.6249 187.4429  2.28332229    18,5.8963,0.7278676,2.28332229,61.8429,177.6249,187.4429
44333,AT&T T-16,GEO,19172.62566456,1 44333U 19034A   19172.62566456 -.00000174  00000-0  00000+0 0    87,2 44333   5.9588  61.2364 7275179 178.2638 221.5001  2.28025169    16,5.9588,0.7275179,2.28025169,61.2364,178.2638,221.5001
44333,AT&T T-16,GEO,19175.43901568,1 44333U 19034A   19175.43901568 -.00000112  00000-0  00000+0 0   112,2 44333   1.6933  63.9550 2739912 178.7036 181.4765  1.44394308    79,1.6933,0.2739912,1.44394308,63.955,178.7036,181.4765
44333,AT&T T-16,GEO,19175.64000000,1 44333U 19034A   19175.64000000 -.00000170  00000-0  00000+0 0    97,2 44333   6.1110  60.0990 7191886 180.5640 152.9940  2.24144052    77,6.111,0.7191886,2.24144052,60.099,180.564,152.994
44333,AT&T T-16,GEO,19175.64000001,1 44333U 19034A   19175.64000001 -.00000170 +00000-0 +00000-0 0 0009,2 44333 006.1110 060.0990 7191886 180.5640 152.9940 02.2414405200007,6.111,0.7191886,2.24144052,60.099,180.564,152.994
44333,AT&T T-16,GEO,19176.09389816,1 44333U 19034A   19176.09389816 -.00000109  00000-0  00000+0 0   128,2 44333   1.6944  63.9489 2739958 178.7330 161.8944  1.44394479    80,1.6944,0.2739958,1.44394479,63.9489,178.733,161.8944
44333,AT&T T-16,GEO,19176.38044218,1 44333U 19034A   19176.38044218 -.00000162  00000-0  00000+0 0   101,2 44333   5.9893  59.9309 7168017 180.9778  29.0823  2.23351124    94,5.9893,0.7168017,2.23351124,59.9309,180.9778,29.0823
44333,AT&T T-16,GEO,19177.68009550,1 44333U 19034A   19177.68009550 -.00000106  00000-0  00000+0 0   136,2 44333   0.6924  63.6368 1255523 179.7609 128.5695  1.19898908   104,0.6924,0.1255523,1.19898908,63.6368,179.7609,128.5695
44333,AT&T T-16,GEO,19177.86522287,1 44333U 19034A   19177.86522287  .00000124  00000-0  00000+0 0   143,2 44333   0.0587 295.0503 0022879 153.6843 358.2983  1.00095144   115,0.0587,0.0022879,1.00095144,295.0503,153.6843,358.2983
44333,AT&T T-16,GEO,19177.87427323,1 44333U 19034A   19177.87427323  .00000127  00000-0  00000+0 0   164,2 44333   0.0686 286.3744 0027732 162.8039   1.1249  1.00025229   113,0.0686,0.0027732,1.00025229,286.3744,162.8039,1.1249
44333,AT&T T-16,GEO,19179.50000000,1 44333U 19034A   19179.50000000  .00000077  00000-0  00000+0 0   170,2 44333   0.0230 278.8760 0012374 303.0640  97.0520  1.00560008   121,0.023,0.0012374,1.00560008,278.876,303.064,97.052
44333,AT&T T-16,GEO,19179.61662453,1 44333U 19034A   19179.61662453  .00000076  00000-0  00000+0 0   188,2 44333   0.0283 295.7881 0011780 285.2195 140.2076  1.00562408   131,0.0283,0.001178,1.00562408,295.7881,285.2195,140.2076
44333,AT&T T-16,GEO,19179.73592917,1 44333U 19034A   19179.73592917  .00000074  00000-0  00000+0 0   197,2 44333   0.0339 318.7105 0011985 259.4013 186.3157  1.00571196   132,0.0339,0.0011985,1.00571196,318.7105,259.4013,186.3157
44333,AT&T T-16,GEO,19180.12452652,1 44333U 19034A   19180.12452652  .00000072  00000-0  00000+0 0   203,2 44333   0.0330 309.9660 0011799 269.3041 325.8453  1.00569225   134,0.033,0.0011799,1.00569225,309.966,269.3041,325.8453
44333,AT&T T-16,GEO,19180.77071911,1 44333U 19034A   19180.77071911 +.00000069 +00000-0 +00000-0 0 0064,2 44333 000.0300 305.8519 0011879 272.8710 200.3539 01.0056963200014,0.03,0.0011879,1.00569632,305.8519,272.871,200.3539
44333,AT&T T-16,GEO,19181.23811435,1 44333U 19034A   19181.23811435  .00000065  00000-0  00000+0 0   217,2 44333   0.0289 307.3959 0011922 272.1044   8.7899  1.00568583   141,0.0289,0.0011922,1.00568583,307.3959,272.1044,8.7899
