norad_id,name,regime,epoch,line1,line2,inclination,eccentricity,mean_motion,raan,arg_pericenter,mean_anomaly
43231,O3B FM15,MEO,18068.86622170,1 43231U 18024A   18068.86622170 -.00000030  00000-0  00000+0 0    10\,2 43231   0.0437 337.5360 0005538  19.9646  57.3052  5.12175512    03,0.0437,0.0005538,5.12175512,337.536,19.9646,57.3052
43231,O3B FM15,MEO,18070.20092589,1 43231U 18024A   18070.20092589 -.00000029  00000-0  00000+0 0    25\,2 43231   0.0334 305.3032 0001696   3.5778  46.5972  5.11942760    67,0.0334,0.0001696,5.1194276,305.3032,3.5778,46.5972
43231,O3B FM15,MEO,18075.86621755,1 43231U 18024A   18075.86621755 -.00000019  00000-0  00000+0 0    35\,2 43231   0.1193 349.7436 0505871 142.9720  88.0628  5.18907319   359,0.1193,0.0505871,5.18907319,349.7436,142.972,88.0628
43231,O3B FM15,MEO,18082.87822699,1 43231U 18024A   18082.87822699 -.00000020  00000-0  00000+0 0    47\,2 43231   0.1267 352.1775 0506647 145.3586 226.1114  5.18892412   727,0.1267,0.0506647,5.18892412,352.1775,145.3586,226.1114
43231,O3B FM15,MEO,18085.73454033,1 43231U 18024A   18085.73454033 -.00000028 +00000-0 +00000-0 0 0005\,2 43231 000.0472 006.2893 0002738 358.6414 355.0685 05.0011737100086,0.0472,0.0002738,5.00117371,6.2893,358.6414,355.0685
43231,O3B FM15,MEO,18090.13211783,1 43231U 18024A   18090.13211783 -.00000032  00000-0  00000+0 0    66\,2 43231   0.0510   4.3949 0002552   6.2740 349.3315  5.00118019  1096,0.051,0.0002552,5.00118019,4.3949,6.274,349.3315
43231,O3B FM15,MEO,18090.33200818,1 43231U 18024A   18090.33200818 -.00000032 +00000-0 +00000-0 0 0007\,2 43231 000.0511 004.8935 0002673 002.2485 352.8609 05.0011800000110,0.0511,0.0002673,5.00118,4.8935,2.2485,352.8609
43231,O3B FM15,MEO,18091.33145503,1 43231U 18024A   18091.33145503 -.00000032 +00000-0 +00000-0 0 0008\,2 43231 000.0473 005.4635 0002789 008.3639 346.1681 05.0011752600115,0.0473,0.0002789,5.00117526,5.4635,8.3639,346.1681
43231,O3B FM15,MEO,18091.53134975,1 43231U 18024A   18091.53134975 -.00000032 +00000-0 +00000-0 0 0009\,2 43231 000.0473 005.7059 0002732 002.9437 351.3556 05.0011717900116,0.0473,0.0002732,5.00117179,5.7059,2.9437,351.3556
43231,O3B FM15,MEO,18092.73068773,1 43231U 18024A   18092.73068773 -.00000032 +00000-0 +00000-0 0 0010\,2 43231 000.0473 004.9807 0002735 004.6267 350.3948 05.0011719500122,0.0473,0.0002735,5.00117195,4.9807,4.6267,350.3948
43231,O3B FM15,MEO,18093.53024781,1 43231U 18024A   18093.53024781 -.00000032 +00000-0 +00000-0 0 0011\,2 43231 000.0474 005.2753 0002759 006.3766 348.3514 05.0011728600126,0.0474,0.0002759,5.00117286,5.2753,6.3766,348.3514
